Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2005","2005","ha","3683","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2005","2005","kg/ha","1086","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2005","2005","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2006","2006","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2006","2006","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2006","2006","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2007","2007","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2007","2007","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2007","2007","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2008","2008","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2008","2008","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2008","2008","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2009","2009","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2009","2009","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2009","2009","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2010","2010","ha","3800","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2010","2010","kg/ha","1052.6","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2010","2010","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2011","2011","ha","3650","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2011","2011","kg/ha","1095.9","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2011","2011","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2012","2012","ha","4265","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2012","2012","kg/ha","1131.7","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2012","2012","t","4826.7","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2013","2013","ha","3420","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2013","2013","kg/ha","999.1","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2013","2013","t","3416.86","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2014","2014","ha","4891","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2014","2014","kg/ha","977.9","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2014","2014","t","4782.76","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2015","2015","ha","4910","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2015","2015","kg/ha","962.2","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2015","2015","t","4724.68","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2016","2016","ha","5405","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2016","2016","kg/ha","946.6","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2016","2016","t","5116.15","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2017","2017","ha","5738","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2017","2017","kg/ha","931","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2017","2017","t","5342.07","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2018","2018","ha","4841","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2018","2018","kg/ha","915.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2018","2018","t","4430.93","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2019","2019","ha","6302","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2019","2019","kg/ha","879.8","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2019","2019","t","5544.29","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2020","2020","ha","6710","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2020","2020","kg/ha","652","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2020","2020","t","4375","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2021","2021","ha","10063","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2021","2021","kg/ha","931","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2021","2021","t","9368","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2022","2022","ha","8697","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2022","2022","kg/ha","931","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2022","2022","t","8097","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2023","2023","ha","22472","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2023","2023","kg/ha","931","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2023","2023","t","20921","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0111","Wheat","2000","2000","ha","6222980","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2000","2000","kg/ha","2487.3","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","0111","Wheat","2000","2000","t","15478660","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0111","Wheat","2001","2001","ha","6475695","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2001","2001","kg/ha","2493.4","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","0111","Wheat","2001","2001","t","16146620","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0111","Wheat","2002","2002","ha","6887970","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2002","2002","kg/ha","2239.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","0111","Wheat","2002","2002","t","15427820","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0111","Wheat","2003","2003","ha","6089630","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2003","2003","kg/ha","2036.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","0111","Wheat","2003","2003","t","12399040","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0111","Wheat","2004","2004","ha","5782072","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2004","2004","kg/ha","2544.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","0111","Wheat","2004","2004","t","14710175","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0111","Wheat","2005","2005","ha","6123570","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2005","2005","kg/ha","2635.6","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","0111","Wheat","2005","2005","t","16139170","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0111","Wheat","2006","2006","ha","5028140","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2006","2006","kg/ha","2530.2","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","0111","Wheat","2006","2006","t","12721976","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0111","Wheat","2007","2007","ha","5589230","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2007","2007","kg/ha","2623.4","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","0111","Wheat","2007","2007","t","14662945","A","Official figure",""
